Order ID,Date,Region,Product,Quantity,Unit Price,Total Sales
15616,22-08-2023 23:00,South,Smartphone,5,279.16,1395.8
15617,23-08-2023 00:00,West,Smartphone,1,587.03,587.03
15618,23-08-2023 01:00,South,Smartphone,3,587.71,1763.13
15619,23-08-2023 02:00,West,Keyboard,9,257.05,2313.45
15620,23-08-2023 03:00,West,Monitor,3,608.1,1824.3
15621,23-08-2023 04:00,East,Laptop,2,378.58,757.16
15622,23-08-2023 05:00,South,Monitor,4,657.35,2629.4
15623,23-08-2023 06:00,North,Monitor,5,326.49,1632.45
15624,23-08-2023 07:00,East,Smartphone,7,612.68,4288.76
15625,23-08-2023 08:00,East,Monitor,7,779.89,5459.23
15626,23-08-2023 09:00,North,Laptop,9,981.15,8830.35
15627,23-08-2023 10:00,East,Laptop,8,915.51,7324.08
15628,23-08-2023 11:00,West,Tablet,2,528.36,1056.72
15629,23-08-2023 12:00,West,Keyboard,8,513.93,4111.44
15630,23-08-2023 13:00,South,Monitor,8,465.82,3726.56
15631,23-08-2023 14:00,South,Keyboard,5,76.36,381.8
15632,23-08-2023 15:00,North,Keyboard,3,207.66,622.98
15633,23-08-2023 16:00,South,Keyboard,9,106.23,956.07
15634,23-08-2023 17:00,West,Keyboard,7,711.54,4980.78
15635,23-08-2023 18:00,North,Laptop,1,442.57,442.57
15636,23-08-2023 19:00,North,Monitor,8,110.58,884.64
15637,23-08-2023 20:00,South,Tablet,5,706.05,3530.25
15638,23-08-2023 21:00,West,Keyboard,6,662.21,3973.26
15639,23-08-2023 22:00,North,Tablet,9,733.96,6605.64
15640,23-08-2023 23:00,West,Laptop,8,619.84,4958.72
15641,24-08-2023 00:00,West,Laptop,3,203.46,610.38
15642,24-08-2023 01:00,West,Smartphone,5,108.32,541.6
15643,24-08-2023 02:00,South,Keyboard,4,826.28,3305.12
15644,24-08-2023 03:00,East,Smartphone,1,255.02,255.02
15645,24-08-2023 04:00,East,Tablet,5,565.4,2827
15646,24-08-2023 05:00,North,Monitor,7,510.96,3576.72
15647,24-08-2023 06:00,West,Smartphone,1,925,925
15648,24-08-2023 07:00,South,Laptop,4,574.82,2299.28
15649,24-08-2023 08:00,West,Keyboard,6,601.02,3606.12
15650,24-08-2023 09:00,West,Tablet,9,353.53,3181.77
15651,24-08-2023 10:00,South,Laptop,8,960.76,7686.08
15652,24-08-2023 11:00,East,Monitor,2,631.76,1263.52
15653,24-08-2023 12:00,West,Keyboard,3,54.73,164.19
15654,24-08-2023 13:00,West,Monitor,5,578.28,2891.4
15655,24-08-2023 14:00,East,Monitor,7,395.67,2769.69
15656,24-08-2023 15:00,South,Keyboard,3,80.51,241.53
15657,24-08-2023 16:00,North,Keyboard,7,459.97,3219.79
15658,24-08-2023 17:00,East,Monitor,5,784.89,3924.45
15659,24-08-2023 18:00,North,Tablet,6,528.6,3171.6
15660,24-08-2023 19:00,North,Keyboard,6,657.49,3944.94
15661,24-08-2023 20:00,East,Laptop,4,657.75,2631
15662,24-08-2023 21:00,West,Smartphone,8,687.47,5499.76
15663,24-08-2023 22:00,North,Tablet,9,418.22,3763.98
15664,24-08-2023 23:00,North,Keyboard,2,401.5,803
15665,25-08-2023 00:00,South,Keyboard,9,54.36,489.24
15666,25-08-2023 01:00,West,Tablet,4,196.51,786.04
15667,25-08-2023 02:00,North,Smartphone,6,953.27,5719.62
15668,25-08-2023 03:00,South,Monitor,7,850.3,5952.1
15669,25-08-2023 04:00,West,Laptop,4,311.35,1245.4
15670,25-08-2023 05:00,East,Keyboard,8,431.13,3449.04
15671,25-08-2023 06:00,East,Smartphone,8,942.93,7543.44
15672,25-08-2023 07:00,South,Laptop,1,287.92,287.92
15673,25-08-2023 08:00,East,Tablet,8,555.91,4447.28
15674,25-08-2023 09:00,North,Keyboard,3,70.98,212.94
15675,25-08-2023 10:00,West,Monitor,5,638.75,3193.75
15676,25-08-2023 11:00,North,Tablet,8,933.57,7468.56
15677,25-08-2023 12:00,North,Keyboard,6,890.51,5343.06
15678,25-08-2023 13:00,East,Smartphone,4,526.87,2107.48
15679,25-08-2023 14:00,North,Laptop,4,667.16,2668.64
15680,25-08-2023 15:00,East,Laptop,4,591.31,2365.24
15681,25-08-2023 16:00,West,Keyboard,6,113.63,681.78
15682,25-08-2023 17:00,West,Tablet,7,200.79,1405.53
15683,25-08-2023 18:00,North,Monitor,5,965.63,4828.15
15684,25-08-2023 19:00,South,Smartphone,8,293.17,2345.36
15685,25-08-2023 20:00,East,Keyboard,7,415.23,2906.61
15686,25-08-2023 21:00,East,Smartphone,8,533.5,4268
15687,25-08-2023 22:00,North,Laptop,4,980.18,3920.72
15688,25-08-2023 23:00,East,Monitor,8,705.49,5643.92
15689,26-08-2023 00:00,East,Smartphone,6,648.12,3888.72
15690,26-08-2023 01:00,South,Keyboard,3,548.18,1644.54
15691,26-08-2023 02:00,South,Monitor,8,715.64,5725.12
15692,26-08-2023 03:00,North,Tablet,7,680.82,4765.74
15693,26-08-2023 04:00,South,Keyboard,5,907.7,4538.5
15694,26-08-2023 05:00,North,Smartphone,4,564.74,2258.96
15695,26-08-2023 06:00,West,Monitor,1,450.43,450.43
15696,26-08-2023 07:00,North,Keyboard,3,816.8,2450.4
15697,26-08-2023 08:00,West,Monitor,2,809.79,1619.58
15698,26-08-2023 09:00,North,Monitor,8,211.34,1690.72
15699,26-08-2023 10:00,East,Monitor,8,274.95,2199.6
15700,26-08-2023 11:00,South,Smartphone,5,960.71,4803.55
15701,26-08-2023 12:00,West,Keyboard,5,471.9,2359.5
15702,26-08-2023 13:00,North,Laptop,4,543.68,2174.72
15703,26-08-2023 14:00,South,Laptop,1,344.65,344.65
15704,26-08-2023 15:00,North,Smartphone,1,507.02,507.02
15705,26-08-2023 16:00,South,Smartphone,6,756.19,4537.14
15706,26-08-2023 17:00,South,Monitor,4,508.23,2032.92
15707,26-08-2023 18:00,North,Keyboard,4,349.05,1396.2
15708,26-08-2023 19:00,West,Keyboard,3,141.2,423.6
15709,26-08-2023 20:00,West,Tablet,9,931.85,8386.65
15710,26-08-2023 21:00,East,Tablet,3,878.07,2634.21
15711,26-08-2023 22:00,South,Laptop,8,801.8,6414.4
15712,26-08-2023 23:00,East,Tablet,2,709.37,1418.74
15713,27-08-2023 00:00,East,Tablet,4,539.73,2158.92
15714,27-08-2023 01:00,North,Laptop,1,902.53,902.53
15715,27-08-2023 02:00,North,Laptop,5,802.12,4010.6
15716,27-08-2023 03:00,North,Tablet,2,825.21,1650.42
15717,27-08-2023 04:00,South,Keyboard,1,344.07,344.07
15718,27-08-2023 05:00,North,Tablet,1,452.29,452.29
15719,27-08-2023 06:00,North,Monitor,2,721.46,1442.92
15720,27-08-2023 07:00,South,Monitor,5,402.51,2012.55
15721,27-08-2023 08:00,South,Monitor,9,519.28,4673.52
15722,27-08-2023 09:00,West,Smartphone,6,664.19,3985.14
15723,27-08-2023 10:00,North,Monitor,4,465.87,1863.48
15724,27-08-2023 11:00,North,Keyboard,3,803.39,2410.17
15725,27-08-2023 12:00,North,Smartphone,8,160.46,1283.68
15726,27-08-2023 13:00,West,Smartphone,3,732.15,2196.45
15727,27-08-2023 14:00,North,Monitor,1,187.95,187.95
15728,27-08-2023 15:00,West,Tablet,4,940.95,3763.8
15729,27-08-2023 16:00,East,Laptop,5,348.34,1741.7
15730,27-08-2023 17:00,West,Tablet,5,805.66,4028.3
15731,27-08-2023 18:00,East,Tablet,5,545.35,2726.75
15732,27-08-2023 19:00,North,Smartphone,8,136.53,1092.24
15733,27-08-2023 20:00,East,Smartphone,8,603.46,4827.68
15734,27-08-2023 21:00,West,Smartphone,4,916.57,3666.28
15735,27-08-2023 22:00,South,Keyboard,9,199.37,1794.33
15736,27-08-2023 23:00,East,Keyboard,1,355.24,355.24
15737,28-08-2023 00:00,East,Laptop,5,467.2,2336
15738,28-08-2023 01:00,North,Smartphone,5,311.3,1556.5
15739,28-08-2023 02:00,West,Monitor,5,946.59,4732.95
15740,28-08-2023 03:00,East,Smartphone,8,408.63,3269.04
15741,28-08-2023 04:00,East,Keyboard,9,675.16,6076.44
15742,28-08-2023 05:00,East,Smartphone,3,262.72,788.16
15743,28-08-2023 06:00,East,Keyboard,9,258.72,2328.48
15744,28-08-2023 07:00,South,Smartphone,8,217.06,1736.48
15745,28-08-2023 08:00,West,Monitor,3,463.07,1389.21
15746,28-08-2023 09:00,North,Laptop,2,556.22,1112.44
15747,28-08-2023 10:00,North,Monitor,4,60.21,240.84
15748,28-08-2023 11:00,South,Keyboard,2,841.28,1682.56
15749,28-08-2023 12:00,West,Tablet,4,537.12,2148.48
15750,28-08-2023 13:00,East,Monitor,5,199.35,996.75
15751,28-08-2023 14:00,South,Smartphone,2,113.93,227.86
15752,28-08-2023 15:00,West,Laptop,8,110.04,880.32
15753,28-08-2023 16:00,East,Smartphone,1,294.76,294.76
15754,28-08-2023 17:00,South,Smartphone,3,524.33,1572.99
15755,28-08-2023 18:00,West,Monitor,7,867.23,6070.61
15756,28-08-2023 19:00,North,Laptop,1,907.82,907.82
15757,28-08-2023 20:00,North,Tablet,2,840.71,1681.42
15758,28-08-2023 21:00,West,Smartphone,3,362.14,1086.42
15759,28-08-2023 22:00,North,Laptop,2,341.23,682.46
15760,28-08-2023 23:00,West,Tablet,2,988.09,1976.18
15761,29-08-2023 00:00,East,Smartphone,6,697.22,4183.32
15762,29-08-2023 01:00,West,Laptop,7,339.7,2377.9
15763,29-08-2023 02:00,East,Monitor,6,362.63,2175.78
15764,29-08-2023 03:00,South,Smartphone,6,462.91,2777.46
15765,29-08-2023 04:00,West,Smartphone,9,640.72,5766.48
15766,29-08-2023 05:00,South,Laptop,8,903.08,7224.64
15767,29-08-2023 06:00,North,Smartphone,8,238.39,1907.12
15768,29-08-2023 07:00,East,Tablet,6,130.18,781.08
15769,29-08-2023 08:00,West,Smartphone,5,435.46,2177.3
15770,29-08-2023 09:00,South,Keyboard,9,283.18,2548.62
15771,29-08-2023 10:00,East,Tablet,2,597.23,1194.46
15772,29-08-2023 11:00,East,Laptop,7,714.25,4999.75
15773,29-08-2023 12:00,North,Tablet,6,345.2,2071.2
15774,29-08-2023 13:00,North,Keyboard,7,701.18,4908.26
15775,29-08-2023 14:00,East,Keyboard,4,375.99,1503.96
15776,29-08-2023 15:00,East,Smartphone,9,653.22,5878.98
15777,29-08-2023 16:00,West,Smartphone,7,651.41,4559.87
15778,29-08-2023 17:00,East,Monitor,2,314.25,628.5
15779,29-08-2023 18:00,West,Tablet,4,653.94,2615.76
15780,29-08-2023 19:00,East,Monitor,5,411.91,2059.55
15781,29-08-2023 20:00,North,Keyboard,2,369.63,739.26
15782,29-08-2023 21:00,West,Smartphone,8,324.82,2598.56
15783,29-08-2023 22:00,South,Smartphone,1,378.36,378.36
15784,29-08-2023 23:00,North,Smartphone,3,797.41,2392.23
15785,30-08-2023 00:00,West,Laptop,1,282.92,282.92
15786,30-08-2023 01:00,West,Keyboard,5,697.89,3489.45
15787,30-08-2023 02:00,South,Smartphone,8,905.59,7244.72
15788,30-08-2023 03:00,West,Keyboard,7,382.91,2680.37
15789,30-08-2023 04:00,East,Smartphone,9,78.04,702.36
15790,30-08-2023 05:00,South,Tablet,2,73.38,146.76
15791,30-08-2023 06:00,North,Keyboard,8,182.53,1460.24
15792,30-08-2023 07:00,North,Monitor,8,154.54,1236.32
15793,30-08-2023 08:00,East,Laptop,6,760.68,4564.08
15794,30-08-2023 09:00,North,Monitor,3,330.11,990.33
15795,30-08-2023 10:00,West,Keyboard,2,669.88,1339.76
15796,30-08-2023 11:00,West,Smartphone,8,90.33,722.64
15797,30-08-2023 12:00,East,Keyboard,6,330.95,1985.7
15798,30-08-2023 13:00,North,Laptop,4,272.44,1089.76
15799,30-08-2023 14:00,North,Keyboard,5,313.04,1565.2
15800,30-08-2023 15:00,East,Smartphone,5,231.18,1155.9
15801,30-08-2023 16:00,South,Monitor,9,637.02,5733.18
15802,30-08-2023 17:00,North,Tablet,9,679.54,6115.86
15803,30-08-2023 18:00,South,Monitor,8,191.04,1528.32
15804,30-08-2023 19:00,North,Smartphone,8,754.09,6032.72
15805,30-08-2023 20:00,North,Smartphone,2,287.54,575.08
15806,30-08-2023 21:00,North,Laptop,3,318.78,956.34
15807,30-08-2023 22:00,North,Keyboard,8,837.37,6698.96
15808,30-08-2023 23:00,West,Keyboard,5,906.11,4530.55
15809,31-08-2023 00:00,South,Monitor,7,833.52,5834.64
15810,31-08-2023 01:00,South,Tablet,8,190.37,1522.96
15811,31-08-2023 02:00,North,Tablet,6,999.3,5995.8
15812,31-08-2023 03:00,North,Laptop,5,688.55,3442.75
15813,31-08-2023 04:00,South,Smartphone,8,535.14,4281.12
15814,31-08-2023 05:00,West,Laptop,1,957.1,957.1
15815,31-08-2023 06:00,East,Keyboard,1,826.51,826.51
15816,31-08-2023 07:00,East,Smartphone,1,707.16,707.16
15817,31-08-2023 08:00,South,Laptop,3,846.48,2539.44
15818,31-08-2023 09:00,North,Monitor,6,416.19,2497.14
15819,31-08-2023 10:00,North,Keyboard,6,700.22,4201.32
15820,31-08-2023 11:00,West,Tablet,5,231.05,1155.25
15821,31-08-2023 12:00,East,Laptop,7,988.6,6920.2
15822,31-08-2023 13:00,West,Keyboard,5,609.53,3047.65
15823,31-08-2023 14:00,East,Keyboard,2,823.53,1647.06
15824,31-08-2023 15:00,South,Tablet,4,436.97,1747.88
15825,31-08-2023 16:00,East,Tablet,1,770.66,770.66
15826,31-08-2023 17:00,West,Tablet,7,418.02,2926.14
15827,31-08-2023 18:00,West,Laptop,4,610.5,2442
15828,31-08-2023 19:00,West,Tablet,4,789.23,3156.92
15829,31-08-2023 20:00,South,Monitor,4,160.65,642.6
15830,31-08-2023 21:00,East,Keyboard,3,388.95,1166.85
15831,31-08-2023 22:00,East,Tablet,8,567.69,4541.52
15832,31-08-2023 23:00,West,Keyboard,4,367.3,1469.2
15833,01-09-2023 00:00,East,Smartphone,8,343.71,2749.68
15834,01-09-2023 01:00,North,Smartphone,9,317.58,2858.22
15835,01-09-2023 02:00,North,Tablet,1,266.4,266.4
15836,01-09-2023 03:00,North,Keyboard,4,856.46,3425.84
15837,01-09-2023 04:00,East,Smartphone,6,927.5,5565
15838,01-09-2023 05:00,South,Tablet,8,715.16,5721.28
15839,01-09-2023 06:00,South,Keyboard,6,78.5,471
15840,01-09-2023 07:00,South,Tablet,6,796.92,4781.52
15841,01-09-2023 08:00,South,Keyboard,4,555.34,2221.36
15842,01-09-2023 09:00,North,Smartphone,9,770.2,6931.8
15843,01-09-2023 10:00,North,Tablet,7,465.47,3258.29
15844,01-09-2023 11:00,West,Smartphone,6,89.22,535.32
15845,01-09-2023 12:00,East,Tablet,1,697.66,697.66
15846,01-09-2023 13:00,East,Laptop,2,471.92,943.84
15847,01-09-2023 14:00,South,Smartphone,6,880.34,5282.04
15848,01-09-2023 15:00,North,Smartphone,1,751.23,751.23
15849,01-09-2023 16:00,South,Monitor,5,391.58,1957.9
15850,01-09-2023 17:00,West,Smartphone,1,737.88,737.88
15851,01-09-2023 18:00,East,Keyboard,3,520.45,1561.35
15852,01-09-2023 19:00,East,Tablet,7,239.47,1676.29
15853,01-09-2023 20:00,South,Laptop,5,448.89,2244.45
15854,01-09-2023 21:00,West,Keyboard,1,261.43,261.43
15855,01-09-2023 22:00,East,Keyboard,1,54.73,54.73
15856,01-09-2023 23:00,West,Keyboard,8,284.46,2275.68
15857,02-09-2023 00:00,West,Keyboard,9,249.05,2241.45
15858,02-09-2023 01:00,South,Laptop,7,54.12,378.84
15859,02-09-2023 02:00,North,Monitor,3,794.73,2384.19
15860,02-09-2023 03:00,South,Smartphone,6,123.14,738.84
15861,02-09-2023 04:00,North,Keyboard,3,476.61,1429.83
15862,02-09-2023 05:00,West,Smartphone,4,446.99,1787.96
15863,02-09-2023 06:00,North,Smartphone,4,222.34,889.36
15864,02-09-2023 07:00,West,Keyboard,3,968.53,2905.59
15865,02-09-2023 08:00,East,Monitor,6,623.55,3741.3
15866,02-09-2023 09:00,East,Smartphone,5,822.84,4114.2
15867,02-09-2023 10:00,East,Tablet,9,521.33,4691.97
15868,02-09-2023 11:00,South,Smartphone,9,736.67,6630.03
15869,02-09-2023 12:00,South,Keyboard,3,971.29,2913.87
15870,02-09-2023 13:00,West,Laptop,9,380.99,3428.91
15871,02-09-2023 14:00,East,Smartphone,3,529.05,1587.15
15872,02-09-2023 15:00,South,Monitor,4,538.81,2155.24
15873,02-09-2023 16:00,East,Tablet,1,992.4,992.4
15874,02-09-2023 17:00,South,Tablet,5,271.44,1357.2
15875,02-09-2023 18:00,North,Laptop,9,691.54,6223.86
15876,02-09-2023 19:00,North,Laptop,2,181.32,362.64
15877,02-09-2023 20:00,East,Smartphone,4,930.72,3722.88
15878,02-09-2023 21:00,West,Keyboard,2,610.86,1221.72
15879,02-09-2023 22:00,South,Monitor,8,866.44,6931.52
15880,02-09-2023 23:00,South,Tablet,9,900.48,8104.32
15881,03-09-2023 00:00,North,Laptop,3,579.25,1737.75
15882,03-09-2023 01:00,North,Monitor,9,697.91,6281.19
15883,03-09-2023 02:00,West,Keyboard,6,713.78,4282.68
15884,03-09-2023 03:00,West,Tablet,6,487.46,2924.76
15885,03-09-2023 04:00,West,Tablet,7,463.1,3241.7
15886,03-09-2023 05:00,East,Keyboard,5,226.88,1134.4
15887,03-09-2023 06:00,North,Tablet,6,414.72,2488.32
15888,03-09-2023 07:00,East,Keyboard,1,991.22,991.22
15889,03-09-2023 08:00,North,Tablet,3,306.37,919.11
15890,03-09-2023 09:00,North,Smartphone,9,774.32,6968.88
15891,03-09-2023 10:00,South,Keyboard,5,106.38,531.9
15892,03-09-2023 11:00,North,Monitor,5,494.1,2470.5
15893,03-09-2023 12:00,North,Smartphone,8,105.49,843.92
15894,03-09-2023 13:00,East,Monitor,2,502.01,1004.02
15895,03-09-2023 14:00,North,Tablet,7,76.17,533.19
15896,03-09-2023 15:00,East,Monitor,9,632.63,5693.67
15897,03-09-2023 16:00,West,Smartphone,7,607.18,4250.26
15898,03-09-2023 17:00,North,Keyboard,5,807.95,4039.75
15899,03-09-2023 18:00,North,Laptop,6,604.12,3624.72
15900,03-09-2023 19:00,East,Monitor,4,929.7,3718.8
15901,03-09-2023 20:00,West,Laptop,7,793.95,5557.65
15902,03-09-2023 21:00,South,Monitor,1,176.02,176.02
15903,03-09-2023 22:00,West,Monitor,4,302.2,1208.8
15904,03-09-2023 23:00,East,Keyboard,3,74.92,224.76
15905,04-09-2023 00:00,West,Tablet,4,416.83,1667.32
15906,04-09-2023 01:00,East,Smartphone,1,534.06,534.06
15907,04-09-2023 02:00,East,Smartphone,2,948.65,1897.3
15908,04-09-2023 03:00,South,Smartphone,9,546.15,4915.35
15909,04-09-2023 04:00,North,Tablet,7,791.98,5543.86
15910,04-09-2023 05:00,East,Laptop,6,304.62,1827.72
15911,04-09-2023 06:00,East,Smartphone,2,195.5,391
15912,04-09-2023 07:00,South,Laptop,1,820.29,820.29
15913,04-09-2023 08:00,East,Tablet,2,285.05,570.1
15914,04-09-2023 09:00,North,Tablet,7,877.77,6144.39
15915,04-09-2023 10:00,South,Keyboard,2,211.36,422.72
15916,04-09-2023 11:00,North,Smartphone,3,859.01,2577.03
15917,04-09-2023 12:00,North,Keyboard,8,784.21,6273.68
15918,04-09-2023 13:00,South,Smartphone,7,630.66,4414.62
15919,04-09-2023 14:00,East,Tablet,9,857.71,7719.39
15920,04-09-2023 15:00,North,Tablet,4,364.17,1456.68
15921,04-09-2023 16:00,North,Monitor,7,207.73,1454.11
15922,04-09-2023 17:00,North,Monitor,1,199.19,199.19
15923,04-09-2023 18:00,North,Tablet,2,306.84,613.68
15924,04-09-2023 19:00,South,Tablet,7,473.92,3317.44
15925,04-09-2023 20:00,South,Laptop,2,882.22,1764.44
15926,04-09-2023 21:00,West,Laptop,6,135.06,810.36
15927,04-09-2023 22:00,West,Keyboard,9,919.48,8275.32
15928,04-09-2023 23:00,North,Monitor,5,929.22,4646.1
15929,05-09-2023 00:00,East,Monitor,7,740.87,5186.09
15930,05-09-2023 01:00,North,Tablet,1,905.27,905.27
15931,05-09-2023 02:00,East,Tablet,8,781.49,6251.92
15932,05-09-2023 03:00,North,Keyboard,9,551.89,4967.01
15933,05-09-2023 04:00,West,Monitor,5,620.71,3103.55
15934,05-09-2023 05:00,West,Laptop,6,646.81,3880.86
15935,05-09-2023 06:00,East,Smartphone,8,170.55,1364.4
15936,05-09-2023 07:00,North,Keyboard,4,233.4,933.6
15937,05-09-2023 08:00,East,Smartphone,2,547.2,1094.4
15938,05-09-2023 09:00,West,Laptop,8,159.47,1275.76
15939,05-09-2023 10:00,North,Laptop,2,966.73,1933.46
15940,05-09-2023 11:00,North,Smartphone,5,531.77,2658.85
15941,05-09-2023 12:00,East,Keyboard,6,411.08,2466.48
15942,05-09-2023 13:00,South,Smartphone,5,199.66,998.3
15943,05-09-2023 14:00,East,Keyboard,6,445.71,2674.26
15944,05-09-2023 15:00,West,Keyboard,6,337.3,2023.8
15945,05-09-2023 16:00,West,Tablet,3,133.53,400.59
15946,05-09-2023 17:00,West,Monitor,3,968.66,2905.98
15947,05-09-2023 18:00,West,Monitor,9,301.73,2715.57
15948,05-09-2023 19:00,West,Laptop,3,705.95,2117.85
15949,05-09-2023 20:00,South,Tablet,3,136.76,410.28
15950,05-09-2023 21:00,North,Monitor,2,917.51,1835.02
15951,05-09-2023 22:00,East,Keyboard,7,611.21,4278.47
15952,05-09-2023 23:00,East,Keyboard,4,674.03,2696.12
15953,06-09-2023 00:00,West,Smartphone,1,792.7,792.7
15954,06-09-2023 01:00,East,Smartphone,6,625.62,3753.72
15955,06-09-2023 02:00,West,Keyboard,5,117.36,586.8
15956,06-09-2023 03:00,South,Keyboard,2,458.1,916.2
15957,06-09-2023 04:00,South,Smartphone,6,298.93,1793.58
15958,06-09-2023 05:00,North,Monitor,1,512.38,512.38
15959,06-09-2023 06:00,South,Laptop,3,434.11,1302.33
15960,06-09-2023 07:00,South,Smartphone,4,835.21,3340.84
15961,06-09-2023 08:00,North,Monitor,3,284.7,854.1
15962,06-09-2023 09:00,East,Monitor,6,241.24,1447.44
15963,06-09-2023 10:00,West,Monitor,4,960.18,3840.72
15964,06-09-2023 11:00,West,Tablet,1,952.04,952.04
15965,06-09-2023 12:00,East,Tablet,5,993.79,4968.95
15966,06-09-2023 13:00,North,Monitor,5,589.96,2949.8
15967,06-09-2023 14:00,East,Keyboard,9,157.49,1417.41
15968,06-09-2023 15:00,South,Tablet,8,886.16,7089.28
15969,06-09-2023 16:00,North,Smartphone,8,187.86,1502.88
15970,06-09-2023 17:00,North,Tablet,5,197.81,989.05
15971,06-09-2023 18:00,North,Keyboard,8,233.73,1869.84
15972,06-09-2023 19:00,West,Laptop,7,670.75,4695.25
15973,06-09-2023 20:00,East,Tablet,1,151.84,151.84
15974,06-09-2023 21:00,North,Monitor,7,789.37,5525.59
15975,06-09-2023 22:00,North,Monitor,8,105.34,842.72
15976,06-09-2023 23:00,North,Monitor,3,154.92,464.76
15977,07-09-2023 00:00,East,Laptop,9,462.76,4164.84
15978,07-09-2023 01:00,West,Keyboard,8,410.21,3281.68
15979,07-09-2023 02:00,South,Smartphone,2,990.22,1980.44
15980,07-09-2023 03:00,West,Keyboard,6,968.52,5811.12
15981,07-09-2023 04:00,North,Laptop,4,230.2,920.8
15982,07-09-2023 05:00,West,Monitor,3,949.33,2847.99
15983,07-09-2023 06:00,West,Keyboard,6,707.65,4245.9
15984,07-09-2023 07:00,South,Smartphone,9,438.4,3945.6
15985,07-09-2023 08:00,East,Monitor,2,752.65,1505.3
15986,07-09-2023 09:00,East,Smartphone,5,905.13,4525.65
15987,07-09-2023 10:00,West,Tablet,6,221.13,1326.78
15988,07-09-2023 11:00,West,Smartphone,4,236.19,944.76
15989,07-09-2023 12:00,East,Monitor,7,438.28,3067.96
15990,07-09-2023 13:00,East,Tablet,2,210.75,421.5
15991,07-09-2023 14:00,South,Monitor,7,392.38,2746.66
15992,07-09-2023 15:00,North,Monitor,2,663.41,1326.82
15993,07-09-2023 16:00,West,Tablet,1,822.18,822.18
15994,07-09-2023 17:00,East,Smartphone,5,336.84,1684.2
15995,07-09-2023 18:00,West,Laptop,2,317.64,635.28
15996,07-09-2023 19:00,West,Laptop,8,790.76,6326.08
15997,07-09-2023 20:00,East,Laptop,8,411.97,3295.76
15998,07-09-2023 21:00,South,Laptop,1,827.55,827.55
15999,07-09-2023 22:00,West,Keyboard,4,993.71,3974.84
16000,07-09-2023 23:00,South,Laptop,9,980.69,8826.21
16001,08-09-2023 00:00,East,Tablet,5,679.55,3397.75
16002,08-09-2023 01:00,North,Laptop,6,406.45,2438.7
16003,08-09-2023 02:00,North,Monitor,3,112.22,336.66
16004,08-09-2023 03:00,West,Laptop,5,751.14,3755.7
16005,08-09-2023 04:00,East,Smartphone,1,979.07,979.07
16006,08-09-2023 05:00,South,Tablet,8,114.59,916.72
16007,08-09-2023 06:00,West,Tablet,6,55.86,335.16
16008,08-09-2023 07:00,East,Keyboard,2,840.19,1680.38
16009,08-09-2023 08:00,East,Monitor,4,147.15,588.6
16010,08-09-2023 09:00,South,Tablet,4,127.54,510.16
16011,08-09-2023 10:00,West,Smartphone,9,914.82,8233.38
16012,08-09-2023 11:00,East,Laptop,9,125.58,1130.22
16013,08-09-2023 12:00,East,Tablet,5,158.32,791.6
16014,08-09-2023 13:00,East,Smartphone,3,591.09,1773.27
16015,08-09-2023 14:00,South,Laptop,1,768.97,768.97
16016,08-09-2023 15:00,West,Keyboard,6,429.59,2577.54
16017,08-09-2023 16:00,West,Tablet,8,449.56,3596.48
16018,08-09-2023 17:00,West,Tablet,1,650.99,650.99
16019,08-09-2023 18:00,West,Smartphone,1,530.15,530.15
16020,08-09-2023 19:00,North,Monitor,7,67.7,473.9
16021,08-09-2023 20:00,North,Keyboard,7,157.9,1105.3
16022,08-09-2023 21:00,West,Monitor,2,602.52,1205.04
16023,08-09-2023 22:00,South,Tablet,3,803.98,2411.94
16024,08-09-2023 23:00,North,Monitor,2,774.95,1549.9
16025,09-09-2023 00:00,East,Laptop,6,753.05,4518.3
16026,09-09-2023 01:00,North,Keyboard,8,782.71,6261.68
16027,09-09-2023 02:00,East,Monitor,8,92.22,737.76
16028,09-09-2023 03:00,West,Laptop,1,900.35,900.35
16029,09-09-2023 04:00,North,Smartphone,9,894.82,8053.38
16030,09-09-2023 05:00,South,Monitor,8,555.33,4442.64
16031,09-09-2023 06:00,North,Keyboard,9,286.16,2575.44
16032,09-09-2023 07:00,North,Laptop,9,612.57,5513.13
16033,09-09-2023 08:00,North,Monitor,6,579.99,3479.94
16034,09-09-2023 09:00,West,Smartphone,3,261.81,785.43
16035,09-09-2023 10:00,South,Monitor,1,622.97,622.97
16036,09-09-2023 11:00,North,Laptop,8,807.43,6459.44
16037,09-09-2023 12:00,South,Monitor,3,815.8,2447.4
16038,09-09-2023 13:00,West,Keyboard,7,106.71,746.97
16039,09-09-2023 14:00,East,Tablet,6,237.31,1423.86
16040,09-09-2023 15:00,North,Laptop,3,684.81,2054.43
16041,09-09-2023 16:00,South,Laptop,6,866.84,5201.04
16042,09-09-2023 17:00,South,Laptop,3,545.16,1635.48
16043,09-09-2023 18:00,West,Laptop,9,722.15,6499.35
16044,09-09-2023 19:00,North,Monitor,1,70.02,70.02
16045,09-09-2023 20:00,East,Keyboard,8,628,5024
16046,09-09-2023 21:00,South,Smartphone,5,963.81,4819.05
16047,09-09-2023 22:00,North,Keyboard,4,677.96,2711.84
16048,09-09-2023 23:00,East,Laptop,1,926.16,926.16
16049,10-09-2023 00:00,South,Monitor,9,587.71,5289.39
16050,10-09-2023 01:00,South,Monitor,9,851.21,7660.89
